p.value,null_model,data_structure
5.306661637976202e-84,A,null_none
4.1675551257375004e-5,B,null_none
8.127510346313017e-44,C1,null_none
2.3794959501441938e-43,C2,null_none
2.780019797646791e-75,A,null_none
2.3757063956832155e-4,B,null_none
8.332493814019907e-43,C1,null_none
1.4219799153354467e-35,C2,null_none
1.410617683004136e-83,A,null_none
1.8712971061857445e-4,B,null_none
1.6096653773214758e-42,C1,null_none
3.168900628567714e-44,C2,null_none
1.405822666852864e-77,A,null_none
2.2111686549459265e-4,B,null_none
3.98486825031711e-42,C1,null_none
1.4205368008317295e-38,C2,null_none
9.575202154669222e-85,A,null_none
2.2721963870205667e-5,B,null_none
5.385185237494008e-42,C1,null_none
6.2622770249740754e-46,C2,null_none
1.6806659974018435e-80,A,null_none
1.6609203039312184e-4,B,null_none
1.4398639020843578e-46,C1,null_none
4.711695028983212e-37,C2,null_none
7.284894009009589e-89,A,null_none
1.0813231331676623e-5,B,null_none
9.332535204792667e-42,C1,null_none
2.5621283064925357e-50,C2,null_none
7.849754056866757e-69,A,null_none
8.856293228902197e-6,B,null_none
1.925260057356143e-29,C1,null_none
1.6567627997190365e-42,C2,null_none
2.6165812230047008e-82,A,null_none
1.3826018166423206e-5,B,null_none
1.9709850416960284e-38,C1,null_none
4.68493884608757e-47,C2,null_none
2.0239713138191097e-85,A,null_none
1.875820751388505e-4,B,null_none
9.97153917428772e-50,C1,null_none
7.76459915402675e-39,C2,null_none
1.3128263237702059e-95,A,null_none
3.7662948808313344e-6,B,null_none
1.6688294480935086e-44,C1,null_none
2.393496929519445e-54,C2,null_none
1.6584968864665635e-80,A,null_none
5.1816885880258554e-5,B,null_none
1.1584527334186305e-41,C1,null_none
5.4167258555611657e-42,C2,null_none
1.66721923948091e-82,A,null_none
3.384661916358623e-5,B,null_none
1.697490485710892e-41,C1,null_none
3.576583013248165e-44,C2,null_none
1.892828077970912e-75,A,null_none
2.6611044477719572e-5,B,null_none
3.114014354161644e-36,C1,null_none
2.3645353709833833e-42,C2,null_none
7.82018489128333e-87,A,null_none
6.832307508635569e-6,B,null_none
4.115147282513305e-38,C1,null_none
6.207822836838518e-52,C2,null_none
1.053380992813745e-93,A,null_none
2.1986376196085215e-4,B,null_none
2.7200274176730533e-45,C1,null_none
1.2217383752822526e-51,C2,null_none
5.972337848334681e-85,A,null_none
1.3719571218582104e-5,B,null_none
7.274909369856749e-40,C1,null_none
2.814757651774725e-48,C2,null_none
1.5118642582277192e-84,A,null_none
2.0651404423214226e-5,B,null_none
1.502866745452243e-40,C1,null_none
3.4983657886387224e-47,C2,null_none
7.616415093959186e-80,A,null_none
2.3822793824050435e-5,B,null_none
3.427963182575232e-39,C1,null_none
8.258546573006996e-44,C2,null_none
5.5860653273394985e-89,A,null_none
1.4514357486613487e-4,B,null_none
6.724762839540117e-52,C1,null_none
3.057265958054174e-40,C2,null_none
4.393194001192347e-93,A,null_none
2.0434437408214226e-4,B,null_none
6.275918360295859e-56,C1,null_none
2.5166311492511715e-40,C2,null_none
4.646143995527182e-83,A,null_none
3.6558026212455633e-4,B,null_none
2.4992949042111012e-51,C1,null_none
7.627766569004697e-35,C2,null_none
2.23322525482642e-86,A,null_none
3.340684586327028e-5,B,null_none
2.12662984230565e-45,C1,null_none
3.7388687821654424e-44,C2,null_none
1.6853332679357832e-87,A,null_none
1.3820026413136345e-5,B,null_none
3.5964012693080114e-42,C1,null_none
1.5791149278524795e-48,C2,null_none
1.0326428089568104e-93,A,null_none
3.0919850033256416e-5,B,null_none
4.2778228444756775e-50,C1,null_none
8.008206208161895e-47,C2,null_none
1.9302971224228672e-76,A,null_none
1.8981392775218786e-5,B,null_none
1.421468578007646e-35,C1,null_none
5.145267497761039e-44,C2,null_none
7.03897280029586e-89,A,null_none
5.17138264907778e-5,B,null_none
1.0746726932834043e-47,C1,null_none
2.293554594059136e-44,C2,null_none
9.023303078695677e-82,A,null_none
6.504439167583079e-5,B,null_none
9.425876135136379e-44,C1,null_none
3.631155922222361e-41,C2,null_none
1.5514824832129602e-93,A,null_none
2.8311958959332004e-5,B,null_none
2.3814061428325816e-47,C1,null_none
2.1044783684649153e-49,C2,null_none
1.6055525539971507e-73,A,null_none
9.746658740243868e-5,B,null_none
1.1314006655869923e-36,C1,null_none
5.7616466478083604e-40,C2,null_none
3.0783778042243263e-80,A,null_none
1.3508775398217508e-4,B,null_none
3.284381071562585e-43,C1,null_none
3.6346664937934197e-40,C2,null_none
3.620328407669152e-87,A,null_none
7.016737300017638e-4,B,null_none
1.0605459215680633e-46,C1,null_none
1.2172257150328988e-43,C2,null_none
4.741499204998872e-82,A,null_none
5.421285813181556e-5,B,null_none
4.15283858651622e-43,C1,null_none
4.273976732003454e-42,C2,null_none
3.96131170280139e-85,A,null_none
1.5228608538951033e-4,B,null_none
8.435966450972172e-46,C1,null_none
1.717654521434947e-42,C2,null_none
5.592779015743324e-86,A,null_none
4.08516459408254e-5,B,null_none
1.2799393433292285e-44,C1,null_none
1.5524138886441359e-44,C2,null_none
1.2459649681732768e-92,A,null_none
5.4473331360205146e-6,B,null_none
5.484335286972793e-41,C1,null_none
6.986446429035632e-55,C2,null_none
3.575759790578465e-86,A,null_none
2.6550719832182676e-5,B,null_none
1.6349645753725787e-43,C1,null_none
7.646608128126673e-46,C2,null_none
3.261618533750743e-92,A,null_none
9.711943125881358e-6,B,null_none
1.0619134397203493e-43,C1,null_none
9.75764627292156e-52,C2,null_none
3.0232862903676047e-87,A,null_none
4.5842459952703196e-5,B,null_none
1.5941393252021371e-46,C1,null_none
6.739049541192384e-44,C2,null_none
6.087732885489377e-89,A,null_none
2.0989549413963864e-4,B,null_none
2.167771770540347e-53,C1,null_none
1.0548397120036478e-38,C2,null_none
3.9704515485765375e-80,A,null_none
7.325136259584398e-5,B,null_none
8.11876068856106e-43,C1,null_none
1.8908759255472252e-40,C2,null_none
4.157342148832571e-73,A,null_none
3.643982851185933e-5,B,null_none
3.971838130969532e-36,C1,null_none
4.254388780207107e-40,C2,null_none
5.412128346396882e-78,A,null_none
8.689591166873928e-6,B,null_none
4.005276569182812e-34,C1,null_none
4.89866200623224e-47,C2,null_none
2.4272611890386375e-83,A,null_none
7.993412482503168e-5,B,null_none
2.3012642165823836e-45,C1,null_none
3.965181071588325e-41,C2,null_none
8.118600360866114e-89,A,null_none
2.984543143346612e-5,B,null_none
8.880942161114361e-46,C1,null_none
3.1350146387078065e-46,C2,null_none
5.7164463491755305e-96,A,null_none
1.348579215513833e-5,B,null_none
2.103723336684059e-46,C1,null_none
8.375000295331001e-53,C2,null_none
5.462953419361613e-93,A,null_none
1.5305139748593712e-5,B,null_none
1.067757722530414e-45,C1,null_none
1.6386864555905015e-50,C2,null_none
8.024720774504256e-78,A,null_none
4.761868940230122e-6,B,null_none
8.304287922968823e-33,C1,null_none
3.463716005957627e-48,C2,null_none
4.638889279642816e-80,A,null_none
3.897674835441294e-5,B,null_none
3.6667753492367986e-40,C1,null_none
4.738619678881315e-43,C2,null_none
2.241230847342879e-83,A,null_none
2.6365190444515717e-5,B,null_none
5.453395105200183e-41,C1,null_none
1.4652724893639538e-45,C2,null_none
4.04252935427603e-94,A,null_none
2.0967766370375486e-5,B,null_none
4.609777405074626e-47,C1,null_none
2.798586205018992e-50,C2,null_none
6.77479833980787e-97,A,null_none
2.1069499227383738e-5,B,null_none
1.1671358481928716e-49,C1,null_none
1.822429241809781e-50,C2,null_none
5.4448826599738145e-87,A,null_none
1.7311786462009785e-5,B,null_none
2.5443808876211685e-42,C1,null_none
7.283452821674983e-48,C2,null_none
5.555446397689174e-94,A,null_none
9.153015866465912e-6,B,null_none
1.7090509128006205e-44,C1,null_none
1.013144054883487e-52,C2,null_none
5.788835736956893e-87,A,null_none
1.729480846771057e-4,B,null_none
1.5047344088418585e-50,C1,null_none
1.4446604460178009e-39,C2,null_none
6.2283990145743985e-87,A,null_none
3.0280114606848986e-5,B,null_none
6.169160620909461e-45,C1,null_none
3.5411326574559835e-45,C2,null_none
2.3994318956874174e-81,A,null_none
7.456878594814487e-5,B,null_none
4.047845811522642e-44,C1,null_none
2.277168070075822e-40,C2,null_none
3.767247035573458e-89,A,null_none
2.1714054676679724e-5,B,null_none
5.079130899561817e-45,C1,null_none
2.508435830584612e-47,C2,null_none
2.3476979956867373e-92,A,null_none
3.123293977262354e-5,B,null_none
9.305819337128156e-48,C1,null_none
8.340615698618779e-48,C2,null_none
9.22901221650613e-83,A,null_none
6.361385956029209e-5,B,null_none
7.202579700261169e-44,C1,null_none
4.778917569480762e-42,C2,null_none
1.6048603234662584e-78,A,null_none
3.5213521132351285e-5,B,null_none
7.845114134439646e-40,C1,null_none
7.851965717465419e-42,C2,null_none
3.81350142989642e-89,A,null_none
5.5966573831258354e-5,B,null_none
1.292695102418204e-47,C1,null_none
1.0273223669699946e-44,C2,null_none
2.2595119275091446e-95,A,null_none
1.1208047467695144e-5,B,null_none
1.9129142090262155e-45,C1,null_none
3.639052807264182e-53,C2,null_none
3.7109790504233164e-94,A,null_none
2.39480033989122e-5,B,null_none
2.393774965735769e-48,C1,null_none
5.0109358354574e-49,C2,null_none
1.2914708223899839e-82,A,null_none
1.3422127093641839e-5,B,null_none
5.882151467415074e-39,C1,null_none
7.752504701969874e-47,C2,null_none
2.1614907601048322e-83,A,null_none
1.7457186120653587e-5,B,null_none
5.271247609643553e-40,C1,null_none
1.4454877924342016e-46,C2,null_none
4.560338070615227e-78,A,null_none
4.4865526131999884e-5,B,null_none
5.221136715179363e-40,C1,null_none
3.3888318905669875e-41,C2,null_none
4.15978489588874e-79,A,null_none
1.2382986372665088e-5,B,null_none
1.837925607615293e-36,C1,null_none
8.259235134217241e-46,C2,null_none
4.143690541772607e-74,A,null_none
6.275757138743721e-5,B,null_none
1.5018087010446878e-38,C1,null_none
1.1349853631084331e-38,C2,null_none
5.030013913207076e-85,A,null_none
1.1266627513494862e-4,B,null_none
9.112553461962358e-48,C1,null_none
2.0734236840032296e-40,C2,null_none
8.865237010444668e-85,A,null_none
4.011883599187537e-4,B,null_none
6.445601045710527e-53,C1,null_none
5.575158304186642e-35,C2,null_none
1.917970657541671e-80,A,null_none
3.909662336357059e-5,B,null_none
5.280850217137168e-41,C1,null_none
1.3646921490517088e-42,C2,null_none
3.790736547723562e-84,A,null_none
3.657470104323559e-5,B,null_none
2.972781118474113e-43,C1,null_none
4.6041840624336e-44,C2,null_none
5.923145373351045e-85,A,null_none
4.634753920967968e-5,B,null_none
1.3356302021640906e-44,C1,null_none
1.6038950435355758e-43,C2,null_none
9.223645441396728e-77,A,null_none
1.753405436107207e-5,B,null_none
4.681594135739528e-36,C1,null_none
7.463659957769115e-44,C2,null_none
3.1088460743922856e-97,A,null_none
3.302216167587105e-5,B,null_none
1.2373751248968273e-50,C1,null_none
7.926172405625253e-50,C2,null_none
2.136214330229067e-83,A,null_none
7.467040066732559e-5,B,null_none
2.4670810564249237e-45,C1,null_none
3.250580698909367e-41,C2,null_none
3.9965066404238535e-88,A,null_none
9.481886284197377e-6,B,null_none
1.1818009979919663e-40,C1,null_none
1.1104752662534982e-50,C2,null_none
2.015124067796633e-88,A,null_none
3.863047758649049e-5,B,null_none
6.429089904277952e-46,C1,null_none
1.0838045415122112e-45,C2,null_none
2.3954627176046637e-84,A,null_none
1.450022145136102e-4,B,null_none
1.0532436123437574e-48,C1,null_none
8.761215401240145e-39,C2,null_none
5.887489827108245e-79,A,null_none
3.75771424575136e-5,B,null_none
6.475837312185792e-41,C1,null_none
3.5082951849816874e-41,C2,null_none
4.136326644787619e-81,A,null_none
2.5248970940399942e-5,B,null_none
6.115261695022784e-40,C1,null_none
2.479414538375151e-44,C2,null_none
1.4303453604042122e-84,A,null_none
4.955402253704727e-5,B,null_none
9.023279970681305e-45,C1,null_none
5.7842204303062046e-43,C2,null_none
1.6803149790242725e-90,A,null_none
7.474782172918491e-5,B,null_none
1.085043227701304e-49,C1,null_none
5.397668606261361e-44,C2,null_none
4.9720899834212906e-76,A,null_none
2.7595786729381178e-5,B,null_none
2.5739855598235662e-37,C1,null_none
7.532117390945543e-42,C2,null_none
3.3299602529583273e-90,A,null_none
7.221321195921646e-5,B,null_none
5.1099877403954204e-51,C1,null_none
2.319873876395767e-42,C2,null_none
1.4871377565969976e-78,A,null_none
2.5175174051377168e-5,B,null_none
9.21251319272877e-38,C1,null_none
6.039171069093846e-44,C2,null_none
1.1288387857974272e-85,A,null_none
3.58269228997493e-5,B,null_none
1.5347453397424637e-43,C1,null_none
2.5945390020134063e-45,C2,null_none
1.9875467831517002e-80,A,null_none
2.5057850029509404e-5,B,null_none
2.964395185578302e-39,C1,null_none
2.467959070815773e-44,C2,null_none
1.3352561479714865e-88,A,null_none
2.4160494516317512e-5,B,null_none
6.018379211682232e-45,C1,null_none
7.565913552295192e-47,C2,null_none
1.0781721934367636e-97,A,null_none
4.6429800081820456e-5,B,null_none
6.183239849960413e-54,C1,null_none
5.65708828730715e-47,C2,null_none
1.6696852889212432e-76,A,null_none
3.3133456050931097e-4,B,null_none
2.516927638041928e-46,C1,null_none
2.904425402839572e-33,C2,null_none
4.900520051705419e-75,A,null_none
2.9731354027298068e-5,B,null_none
5.669618634078101e-37,C1,null_none
3.4202148377432553e-41,C2,null_none
2.2378718590549087e-86,A,null_none
1.771743323479134e-5,B,null_none
3.1668957964919876e-42,C1,null_none
2.4272348399623214e-47,C2,null_none
5.117128113825468e-77,A,null_none
1.8365286085241056e-5,B,null_none
4.224684917750364e-34,C1,null_none
4.465738634088126e-46,C2,null_none
8.579189101681107e-86,A,null_none
3.1605182377798125e-5,B,null_none
1.9144513433871314e-43,C1,null_none
1.5757976189668948e-45,C2,null_none
9.525996038067491e-93,A,null_none
7.358835591608276e-6,B,null_none
5.3073395374331525e-43,C1,null_none
5.617061363806858e-53,C2,null_none
4.295375211952487e-84,A,null_none
4.481473428816968e-6,B,null_none
5.026929345383612e-36,C1,null_none
2.85480195886165e-51,C2,null_none
1.4922645801065192e-81,A,null_none
9.729157004084383e-5,B,null_none
3.573230886674049e-45,C1,null_none
1.6200902303888355e-39,C2,null_none
3.3846631095152435e-77,A,null_none
2.3129453100182863e-5,B,null_none
2.5925579493250887e-36,C1,null_none
4.921425199227566e-44,C2,null_none
3.354536271969673e-80,A,null_none
2.721967080848556e-4,B,null_none
3.4373812765097905e-43,C1,null_none
3.786171233393755e-40,C2,null_none
1.6510278964785882e-76,A,null_none
8.547025429982739e-5,B,null_none
4.816221063657067e-41,C1,null_none
1.389689476203859e-38,C2,null_none
3.6435268008699456e-81,A,null_none
6.467940773857349e-5,B,null_none
1.1251167293304377e-42,C1,null_none
1.225668230381625e-41,C2,null_none
3.3700618934991004e-79,A,null_none
5.055803187734856e-5,B,null_none
4.1646241663379744e-41,C1,null_none
3.115902578666534e-41,C2,null_none
1.5772798462438692e-81,A,null_none
3.131818857878342e-4,B,null_none
3.087004748852416e-49,C1,null_none
2.0984761274356978e-35,C2,null_none
9.43900442269304e-77,A,null_none
1.5472606196839173e-4,B,null_none
1.7599535964104915e-42,C1,null_none
2.2065821142252043e-37,C2,null_none
1.0355216616910738e-73,A,null_none
4.6970127122852405e-5,B,null_none
6.2551941123680994e-34,C1,null_none
6.4704094453901944e-43,C2,null_none
1.1446804390235292e-79,A,null_none
3.2181750011836175e-5,B,null_none
2.6472817066634095e-39,C1,null_none
1.6145224662840673e-43,C2,null_none
3.4061895769290146e-78,A,null_none
1.6689187538408796e-5,B,null_none
1.0979289175304934e-36,C1,null_none
1.1535997046999587e-44,C2,null_none
2.2564043921756493e-74,A,null_none
1.4816551448637674e-5,B,null_none
6.017974455728745e-34,C1,null_none
1.447731298114837e-43,C2,null_none
7.247643355242506e-65,A,null_none
1.5280230922828464e-4,B,null_none
2.9602875395000345e-35,C1,null_none
1.1744125958223448e-32,C2,null_none
1.2583262942349747e-79,A,null_none
1.9044880324456736e-5,B,null_none
8.291626885360293e-38,C1,null_none
5.5722116611674223e-45,C2,null_none
4.744144724693138e-77,A,null_none
2.144732892474477e-5,B,null_none
1.5988638769457761e-35,C1,null_none
1.1112152786554138e-44,C2,null_none
7.880239380739056e-81,A,null_none
3.496031808219405e-5,B,null_none
3.1834854958154774e-41,C1,null_none
9.260133317774932e-43,C2,null_none
2.247182424883984e-82,A,null_none
3.810881565086377e-5,B,null_none
3.386429864696496e-44,C1,null_none
2.5028477105603887e-41,C2,null_none
6.0877394365387134e-83,A,null_none
5.1710405493341613e-5,B,null_none
2.6630278608712634e-43,C1,null_none
8.439077106274308e-43,C2,null_none
4.9348335353636595e-82,A,null_none
7.160660750456889e-5,B,null_none
2.9723273934415274e-44,C1,null_none
6.306639055414693e-41,C2,null_none
7.369755925009553e-84,A,null_none
6.359155178899558e-5,B,null_none
3.521024110531002e-45,C1,null_none
7.775684654474319e-42,C2,null_none
2.0046735863971874e-74,A,null_none
8.174385020934624e-5,B,null_none
1.5804094562256638e-39,C1,null_none
5.253864725323953e-38,C2,null_none
2.174413268773793e-88,A,null_none
5.768622702382691e-5,B,null_none
1.444883062231918e-47,C1,null_none
5.306668285190944e-44,C2,null_none
3.18594141103378e-89,A,null_none
4.441072127491409e-5,B,null_none
5.669513934388357e-47,C1,null_none
1.9399421997905147e-45,C2,null_none
3.46737750616029e-81,A,null_none
1.1367180500506477e-4,B,null_none
2.244788593823603e-45,C1,null_none
6.050976897720619e-39,C2,null_none
1.479812875370744e-82,A,null_none
3.6285784844983826e-5,B,null_none
3.292623268778577e-42,C1,null_none
1.6489312608387894e-43,C2,null_none
2.958499044720175e-80,A,null_none
2.22422033784066e-5,B,null_none
1.9607134489110365e-38,C1,null_none
5.5184479510112567e-45,C2,null_none
1.9448431614995043e-84,A,null_none
2.2030662386969413e-5,B,null_none
1.6037630296740083e-41,C1,null_none
4.270758616776111e-46,C2,null_none
3.3514363928641434e-87,A,null_none
1.964651460691598e-5,B,null_none
1.165821640677056e-42,C1,null_none
9.786063785245915e-48,C2,null_none
5.0561063721457286e-80,A,null_none
2.5023058903318615e-5,B,null_none
3.747390154432819e-39,C1,null_none
4.996715684176401e-44,C2,null_none
3.609071691671981e-84,A,null_none
3.905839895550418e-5,B,null_none
4.98542911976206e-43,C1,null_none
2.606022212613446e-44,C2,null_none
8.627586529640378e-82,A,null_none
5.868831146840771e-5,B,null_none
3.151127771754168e-43,C1,null_none
1.0313712347292947e-41,C2,null_none
7.002954229954657e-83,A,null_none
5.8169185394112244e-5,B,null_none
1.1197397982318789e-43,C1,null_none
2.3219347228614536e-42,C2,null_none
1.9647599058042077e-81,A,null_none
1.3149766274410592e-5,B,null_none
7.185306664819801e-38,C1,null_none
9.734963029082635e-47,C2,null_none
1.6414637417474353e-85,A,null_none
3.842041182348868e-5,B,null_none
4.081562710174407e-43,C1,null_none
1.4157402801622895e-45,C2,null_none
6.641619393004808e-85,A,null_none
1.8203687692153933e-5,B,null_none
2.250381366975984e-41,C1,null_none
1.029471489885704e-46,C2,null_none
2.0707824625411643e-78,A,null_none
2.9971462203555043e-5,B,null_none
1.0160046616684113e-38,C1,null_none
7.73310045951948e-43,C2,null_none
4.193758920533935e-79,A,null_none
1.1386820451461808e-4,B,null_none
7.47905157672023e-40,C1,null_none
2.129555418334052e-42,C2,null_none
4.068595690742586e-86,A,null_none
1.7568976334309046e-5,B,null_none
7.818571045097944e-42,C1,null_none
1.7875147574783762e-47,C2,null_none
3.005226544588211e-85,A,null_none
9.474603194433195e-6,B,null_none
1.3094624242944785e-38,C1,null_none
7.727626383482895e-50,C2,null_none
8.835202077030054e-78,A,null_none
3.500629588841606e-5,B,null_none
4.440555607651136e-38,C1,null_none
7.578534451869172e-43,C2,null_none
2.6904249689456678e-86,A,null_none
7.245867754974681e-5,B,null_none
2.011230220101214e-47,C1,null_none
4.88723883476955e-42,C2,null_none
2.6040568655432405e-88,A,null_none
2.2685045996895841e-4,B,null_none
2.2570157220006697e-53,C1,null_none
4.385478823605002e-38,C2,null_none
1.1755719163265604e-92,A,null_none
4.314216811598676e-5,B,null_none
6.81510842697777e-50,C1,null_none
5.809988028120649e-46,C2,null_none
1.077043048175745e-87,A,null_none
4.979564355871496e-5,B,null_none
1.0959257512849782e-46,C1,null_none
3.4715960766078157e-44,C2,null_none
1.0601904702415768e-90,A,null_none
1.5337793570388905e-4,B,null_none
5.420453367640667e-53,C1,null_none
7.07303973903632e-41,C2,null_none
1.2617763796532115e-78,A,null_none
7.877257916821829e-5,B,null_none
8.176527756196746e-43,C1,null_none
6.142605626394507e-39,C2,null_none
1.379928591715455e-70,A,null_none
4.465861131547181e-4,B,null_none
1.5291627019916368e-40,C1,null_none
4.1215283711675776e-33,C2,null_none
6.390926288434872e-83,A,null_none
4.6850213112113135e-5,B,null_none
3.95092025060878e-43,C1,null_none
5.961371692663148e-43,C2,null_none
1.0287525571052698e-92,A,null_none
4.155291566954001e-5,B,null_none
1.340025342016429e-49,C1,null_none
2.574832993573527e-46,C2,null_none
2.2621436267769313e-89,A,null_none
1.1351278305527597e-5,B,null_none
3.7956806676398593e-42,C1,null_none
1.9482871958748319e-50,C2,null_none
1.9289317573976442e-85,A,null_none
2.9915940273939534e-5,B,null_none
1.5528309161618286e-43,C1,null_none
4.399246403220886e-45,C2,null_none
4.735869101231874e-81,A,null_none
4.8039207232601154e-5,B,null_none
4.6651667499146037e-42,C1,null_none
3.820977108115975e-42,C2,null_none
1.4474011176546114e-93,A,null_none
2.1827277101926782e-5,B,null_none
1.8005438538809905e-47,C1,null_none
2.5987301625383973e-49,C2,null_none
2.7226842415411447e-85,A,null_none
1.8447466884404217e-5,B,null_none
7.612973295734346e-42,C1,null_none
1.2458218995358199e-46,C2,null_none
3.629492197965919e-86,A,null_none
1.690611763453147e-5,B,null_none
5.93349928749058e-42,C1,null_none
2.102205544737377e-47,C2,null_none
1.7179032165017042e-83,A,null_none
4.316514593965964e-6,B,null_none
9.245470536643215e-36,C1,null_none
6.251449497427007e-51,C2,null_none
3.472543807927721e-89,A,null_none
5.613954092968861e-5,B,null_none
1.7111157948199683e-49,C1,null_none
7.220946674026947e-43,C2,null_none
4.060371290244204e-85,A,null_none
3.5726532340746574e-5,B,null_none
4.1251378705850545e-44,C1,null_none
3.5291017550675805e-44,C2,null_none
4.032446003782493e-90,A,null_none
4.94492603394656e-5,B,null_none
1.728915136651061e-48,C1,null_none
8.068705375241716e-45,C2,null_none
5.2126426193662395e-87,A,null_none
4.323906264048927e-5,B,null_none
4.2646161109949164e-45,C1,null_none
4.2893453421983376e-45,C2,null_none
1.937294152420517e-80,A,null_none
9.602834489713972e-6,B,null_none
1.216668861180536e-34,C1,null_none
5.567578906224411e-49,C2,null_none
2.578496166520224e-91,A,null_none
9.204401588918e-5,B,null_none
3.607864078355264e-50,C1,null_none
2.470179864598841e-44,C2,null_none
1.0970087887377148e-89,A,null_none
5.202446564618532e-5,B,null_none
3.6600090582314346e-48,C1,null_none
1.0407134088533373e-44,C2,null_none
2.498779616667102e-79,A,null_none
1.5001815970825633e-4,B,null_none
9.582503444528075e-45,C1,null_none
1.0507600775101749e-37,C2,null_none
9.938346548075844e-88,A,null_none
5.865012605602493e-6,B,null_none
1.831339202659878e-38,C1,null_none
1.7542752644136696e-52,C2,null_none
8.60253382736464e-84,A,null_none
4.72001678118339e-5,B,null_none
7.525890062634685e-45,C1,null_none
4.234340086315152e-42,C2,null_none
4.804210633231715e-81,A,null_none
4.001573550281483e-5,B,null_none
1.2688454149067758e-41,C1,null_none
1.4177303936402544e-42,C2,null_none
1.1228136899640766e-92,A,null_none
7.286511735529775e-5,B,null_none
1.282186264818801e-51,C1,null_none
3.007548785191613e-44,C2,null_none
6.729496186142377e-83,A,null_none
1.7173681354096582e-4,B,null_none
9.214427722546199e-48,C1,null_none
2.857217828082158e-38,C2,null_none
1.3109688770201302e-81,A,null_none
2.8722149373820435e-5,B,null_none
6.492325727788218e-41,C1,null_none
7.420580244118954e-44,C2,null_none
1.396317932805826e-93,A,null_none
7.676254272969415e-5,B,null_none
2.9009681416299286e-52,C1,null_none
1.6401148766519326e-44,C2,null_none
1.0795821869548827e-82,A,null_none
6.580287956039414e-5,B,null_none
1.1935228646221176e-44,C1,null_none
3.4108534190167613e-41,C2,null_none
1.7152319380029674e-85,A,null_none
3.303294011435809e-5,B,null_none
4.891800975661868e-43,C1,null_none
1.2336377594623368e-45,C2,null_none
1.9561393012962918e-88,A,null_none
3.055194469297177e-5,B,null_none
6.925825904950003e-45,C1,null_none
9.651912159719203e-47,C2,null_none
5.824710269049167e-73,A,null_none
4.316136304664184e-5,B,null_none
8.939858866103808e-36,C1,null_none
2.6438374285714883e-40,C2,null_none
1.16994024315142e-83,A,null_none
1.3259835724635955e-4,B,null_none
7.791914831163137e-49,C1,null_none
5.872578909913251e-38,C2,null_none
4.142300129409318e-76,A,null_none
6.269506895698505e-6,B,null_none
7.372679202669215e-33,C1,null_none
2.075977058616502e-46,C2,null_none
1.7782224728382454e-87,A,null_none
1.427508023287655e-5,B,null_none
7.026825965199468e-42,C1,null_none
8.504462843687733e-49,C2,null_none
5.479409219225262e-77,A,null_none
3.9586407177886606e-5,B,null_none
4.0051383113723595e-38,C1,null_none
5.291582858751675e-42,C2,null_none
2.254720690420801e-75,A,null_none
3.853370951522832e-4,B,null_none
6.711285116316199e-41,C1,null_none
1.3908490487571083e-37,C2,null_none
2.372228041025053e-87,A,null_none
1.1701290529915376e-5,B,null_none
3.7410225348545374e-41,C1,null_none
2.119093245307766e-49,C2,null_none
1.432344557680411e-85,A,null_none
2.1291061289614067e-5,B,null_none
2.6793567604673325e-42,C1,null_none
1.862798258386359e-46,C2,null_none
7.892182569948189e-81,A,null_none
3.484706176659593e-5,B,null_none
3.866156938084052e-41,C1,null_none
7.628858594510777e-43,C2,null_none
1.3871367023570033e-84,A,null_none
4.975287220611661e-5,B,null_none
7.207348931142123e-44,C1,null_none
6.945928124784722e-44,C2,null_none
9.218394234055185e-76,A,null_none
2.1131338378175558e-5,B,null_none
4.793675491773562e-36,C1,null_none
7.420017543600574e-43,C2,null_none
2.4394101428125025e-87,A,null_none
1.1515302625391609e-4,B,null_none
4.971258411979336e-49,C1,null_none
1.7946069323245714e-41,C2,null_none
2.37680829741377e-77,A,null_none
2.7069314244676604e-5,B,null_none
9.33548763661843e-37,C1,null_none
9.620964027657787e-44,C2,null_none
3.5751230870470164e-83,A,null_none
2.0224497833956515e-5,B,null_none
4.2595939036833356e-40,C1,null_none
2.9728370732586936e-46,C2,null_none
7.233036970827343e-85,A,null_none
7.321924180202105e-5,B,null_none
1.2428939285283755e-45,C1,null_none
2.134415785725165e-42,C2,null_none
5.596532891876071e-96,A,null_none
9.125690883788345e-5,B,null_none
7.160099145713604e-55,C1,null_none
2.636458419916156e-44,C2,null_none
4.246137804126886e-84,A,null_none
1.9225361262290658e-5,B,null_none
5.783696734573463e-41,C1,null_none
2.5844030492414315e-46,C2,null_none
8.607972921855519e-84,A,null_none
1.2520763803975722e-5,B,null_none
2.6686821784627793e-39,C1,null_none
1.1206774065459877e-47,C2,null_none
6.956699690392219e-81,A,null_none
1.8250602393584528e-4,B,null_none
2.5336113825407466e-46,C1,null_none
1.096090484147396e-37,C2,null_none
3.11955039695807e-76,A,null_none
5.1948721400879684e-5,B,null_none
1.1384113352611852e-34,C1,null_none
1.0312873460803762e-44,C2,null_none
1.3261602022323777e-78,A,null_none
2.067338166007537e-5,B,null_none
5.788108045146652e-38,C1,null_none
8.584338218662508e-44,C2,null_none
3.315651983059264e-85,A,null_none
4.3118878083862616e-5,B,null_none
1.989464533828548e-44,C1,null_none
5.988442501606882e-44,C2,null_none
7.697918143223553e-95,A,null_none
3.387480263083492e-5,B,null_none
4.0739037370208737e-50,C1,null_none
6.156547567927382e-48,C2,null_none
